timestamp,Active_Power,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,rain,weather_code,pressure_msl,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m,sunshine_duration,wet_bulb_temperature_2m,shortwave_radiation,direct_radiation,diffuse_radiation,terrestrial_radiation
2024-03-13 00:00:00,0.0,18.3,42,5.2,14.7,0.0,0,1010.0,983.8,17,17.1,134,24.5,0.0,11.3,0.0,0.0,0.0,0.0
2024-03-13 01:00:00,0.0,18.4,48,7.3,15.1,0.0,3,1012.4,986.1,100,18.0,241,20.9,0.0,12.1,0.0,0.0,0.0,0.0
2024-03-13 02:00:00,0.0,19.2,47,7.7,16.2,0.0,3,1013.1,986.9,89,16.7,284,31.7,0.0,12.7,8.0,0.0,8.0,86.5
2024-03-13 03:00:00,0.0,19.8,52,9.6,18.0,0.0,3,1013.3,987.1,83,11.8,282,24.8,118.57,13.8,84.0,16.0,68.0,346.6
2024-03-13 04:00:00,0.0,20.7,53,10.6,20.5,0.0,3,1013.1,987.0,82,3.0,104,20.2,2528.82,14.6,211.0,66.0,145.0,633.6
2024-03-13 05:00:00,0.0,23.0,44,10.1,22.7,0.0,0,1012.8,986.9,1,2.7,247,10.4,3600.0,15.4,478.0,235.0,243.0,875.3
2024-03-13 06:00:00,0.0,26.0,35,9.2,25.2,0.0,0,1012.3,986.7,0,11.1,241,21.6,3600.0,16.2,728.0,541.0,187.0,1055.2
2024-03-13 07:00:00,0.0,27.8,30,8.8,25.6,0.0,0,1011.4,986.0,0,22.1,254,37.1,3600.0,16.8,824.0,625.0,199.0,1161.1
2024-03-13 08:00:00,0.0,28.5,29,8.7,25.7,0.0,0,1010.5,985.1,0,25.9,260,43.2,3600.0,17.0,850.0,650.0,200.0,1185.7
2024-03-13 09:00:00,0.0,29.1,26,7.4,25.5,0.0,0,1009.4,984.1,0,27.8,266,45.0,3600.0,16.7,797.0,603.0,194.0,1127.4
2024-03-13 10:00:00,0.0,29.2,24,6.4,24.9,0.0,0,1008.7,983.4,0,27.4,270,45.0,3600.0,16.3,681.0,502.0,179.0,990.2
2024-03-13 11:00:00,0.0,29.0,22,5.4,24.0,0.0,0,1008.5,983.2,0,26.3,269,43.6,3600.0,15.9,505.0,349.0,156.0,783.4
2024-03-13 12:00:00,0.0,28.4,21,4.1,23.3,0.0,0,1008.7,983.4,0,25.7,264,41.0,3600.0,15.1,294.0,174.0,120.0,521.2
2024-03-13 13:00:00,125246.4,27.0,24,4.5,23.0,0.0,0,1010.2,984.7,0,18.8,287,34.2,3185.62,14.8,92.0,35.0,57.0,221.4
2024-03-13 14:00:00,200876.3,25.5,26,4.8,21.9,0.0,0,1011.0,985.4,0,16.2,270,27.0,0.0,14.3,2.0,0.0,2.0,22.0
2024-03-13 15:00:00,145751.1,24.2,31,5.9,21.3,0.0,0,1012.1,986.3,0,13.3,268,23.4,0.0,14.2,0.0,0.0,0.0,0.0
2024-03-13 16:00:00,146284.5,22.5,34,6.0,20.3,0.0,0,1012.8,986.9,0,8.7,318,18.4,0.0,13.5,0.0,0.0,0.0,0.0
2024-03-13 17:00:00,77130.7,21.4,37,6.1,19.3,0.0,0,1013.2,987.2,0,8.2,299,10.4,0.0,13.0,0.0,0.0,0.0,0.0
2024-03-13 18:00:00,19000.2,20.6,40,6.4,18.3,0.0,0,1013.1,987.0,0,10.0,283,12.6,0.0,12.8,0.0,0.0,0.0,0.0
2024-03-13 19:00:00,0.0,19.4,43,6.5,17.2,0.0,0,1013.1,986.9,0,9.4,274,12.6,0.0,12.3,0.0,0.0,0.0,0.0
2024-03-13 20:00:00,0.0,18.5,46,6.5,16.3,0.0,0,1013.0,986.7,0,8.8,282,11.9,0.0,11.8,0.0,0.0,0.0,0.0
2024-03-13 21:00:00,0.0,17.3,49,6.6,15.4,0.0,0,1012.7,986.3,0,7.1,311,10.4,0.0,11.3,0.0,0.0,0.0,0.0
2024-03-13 22:00:00,0.0,16.8,51,6.5,14.8,0.0,0,1012.6,986.2,0,7.9,336,9.0,0.0,11.1,0.0,0.0,0.0,0.0
2024-03-13 23:00:00,0.0,17.2,50,6.6,15.7,0.0,0,1012.7,986.3,0,4.8,297,9.0,0.0,11.3,0.0,0.0,0.0,0.0
2024-03-14 00:00:00,0.0,16.6,52,6.7,15.1,0.0,0,1013.3,986.8,0,5.0,210,5.8,0.0,11.0,0.0,0.0,0.0,0.0
2024-03-14 01:00:00,0.0,16.3,60,8.4,14.9,0.0,0,1014.4,987.9,0,6.5,199,7.9,0.0,11.7,0.0,0.0,0.0,0.0
2024-03-14 02:00:00,0.0,16.4,58,8.1,14.6,0.0,0,1015.3,988.8,0,9.4,176,11.9,0.0,11.6,21.0,4.0,17.0,89.4
2024-03-14 03:00:00,0.0,18.7,51,8.2,17.4,0.0,0,1016.2,989.9,0,5.8,158,12.2,3600.0,12.7,177.0,85.0,92.0,352.2
2024-03-14 04:00:00,0.0,22.3,40,7.9,20.8,0.0,0,1016.8,990.8,0,6.6,139,14.0,3600.0,14.1,398.0,256.0,142.0,639.0
2024-03-14 05:00:00,0.0,24.8,27,4.6,23.0,0.0,0,1016.8,991.0,0,6.1,140,15.8,3600.0,13.9,606.0,433.0,173.0,880.4
2024-03-14 06:00:00,0.0,27.3,18,1.0,25.4,0.0,0,1016.4,990.8,0,8.5,126,19.4,3600.0,13.6,766.0,573.0,193.0,1060.0
2024-03-14 07:00:00,3527.2999999999997,28.7,14,-1.9,26.8,0.0,0,1015.7,990.2,0,9.2,135,21.2,3600.0,13.2,860.0,657.0,203.0,1165.5
2024-03-14 08:00:00,0.0,29.2,13,-1.7,27.6,0.0,0,1015.0,989.6,0,8.4,133,21.2,3600.0,13.4,882.0,676.0,206.0,1189.8
2024-03-14 09:00:00,0.0,29.6,13,-1.3,27.8,0.0,0,1014.1,988.7,0,7.7,127,20.9,3600.0,13.7,826.0,627.0,199.0,1131.1
2024-03-14 10:00:00,0.0,29.6,14,-0.6,27.4,0.0,0,1013.2,987.9,0,6.5,109,19.4,3600.0,13.9,700.0,517.0,183.0,993.6
2024-03-14 11:00:00,0.0,29.6,15,0.3,26.5,0.0,0,1012.7,987.4,0,6.8,87,16.9,3600.0,14.2,518.0,359.0,159.0,786.6
2024-03-14 12:00:00,0.0,29.2,17,1.8,26.2,0.0,0,1012.8,987.4,0,8.6,75,16.2,3600.0,14.6,301.0,179.0,122.0,524.3
2024-03-14 13:00:00,201057.0,28.3,18,1.5,24.3,0.0,0,1013.7,988.2,0,14.5,23,22.0,3220.37,14.2,95.0,36.0,59.0,224.4
2024-03-14 14:00:00,200811.3,26.8,20,1.6,23.2,0.0,0,1014.1,988.5,0,12.6,13,20.9,0.0,13.6,2.0,0.0,2.0,23.5
2024-03-14 15:00:00,187381.1,25.9,21,2.2,22.3,0.0,0,1014.4,988.7,0,12.6,37,16.9,0.0,13.5,0.0,0.0,0.0,0.0
2024-03-14 16:00:00,145975.8,24.6,24,2.7,20.8,0.0,0,1015.1,989.3,0,14.4,37,19.4,0.0,13.1,0.0,0.0,0.0,0.0
2024-03-14 17:00:00,85946.0,23.3,27,3.2,19.1,0.0,0,1015.6,989.7,0,17.7,33,24.5,0.0,12.7,0.0,0.0,0.0,0.0
2024-03-14 18:00:00,21628.8,22.3,28,3.0,18.2,0.0,0,1015.3,989.3,0,17.1,48,24.8,0.0,12.3,0.0,0.0,0.0,0.0
2024-03-14 19:00:00,0.0,21.3,30,3.1,17.3,0.0,0,1014.8,988.7,0,16.7,53,23.8,0.0,11.8,0.0,0.0,0.0,0.0
2024-03-14 20:00:00,0.0,20.2,32,3.0,16.2,0.0,0,1014.5,988.3,0,16.7,57,23.4,0.0,11.3,0.0,0.0,0.0,0.0
2024-03-14 21:00:00,0.0,19.3,34,2.9,15.3,0.0,0,1014.0,987.8,0,16.3,65,23.4,0.0,10.9,0.0,0.0,0.0,0.0
2024-03-14 22:00:00,0.0,18.6,35,3.0,14.7,0.0,0,1013.7,987.4,0,15.6,71,23.0,0.0,10.5,0.0,0.0,0.0,0.0
2024-03-14 23:00:00,0.0,17.8,38,3.1,14.2,0.0,0,1013.7,987.3,0,14.5,71,21.6,0.0,10.2,0.0,0.0,0.0,0.0
2024-03-15 00:00:00,0.0,17.0,40,3.3,13.6,0.0,0,1013.9,987.5,0,13.2,79,19.4,0.0,9.9,0.0,0.0,0.0,0.0
2024-03-15 01:00:00,0.0,17.0,52,7.0,14.4,0.0,0,1015.3,988.8,8,12.2,92,18.0,0.0,11.3,0.0,0.0,0.0,0.0
2024-03-15 02:00:00,0.0,17.1,52,7.2,14.6,0.0,2,1016.1,989.6,50,12.3,93,17.3,0.0,11.5,22.0,5.0,17.0,92.3
2024-03-15 03:00:00,0.0,19.1,47,7.4,17.0,0.0,2,1016.7,990.4,65,10.1,90,17.6,3600.0,12.5,174.0,82.0,92.0,357.9
2024-03-15 04:00:00,0.0,21.7,40,7.5,19.3,0.0,0,1017.4,991.3,0,12.6,92,22.3,3600.0,13.7,392.0,248.0,144.0,644.5
2024-03-15 05:00:00,0.0,24.3,33,6.9,21.9,0.0,0,1017.3,991.4,0,13.1,81,24.5,3600.0,14.6,601.0,429.0,172.0,885.6
2024-03-15 06:00:00,0.0,26.1,25,4.7,24.1,0.0,0,1016.7,991.0,0,13.0,51,25.6,3600.0,14.5,762.0,569.0,193.0,1064.8
2024-03-15 07:00:00,3407.7,27.5,21,3.1,25.6,0.0,0,1015.8,990.2,0,13.6,22,26.6,3600.0,14.4,860.0,656.0,204.0,1169.9
2024-03-15 08:00:00,0.0,28.4,18,2.0,26.1,0.0,0,1014.8,989.3,0,15.5,1,29.5,3600.0,14.3,882.0,677.0,205.0,1193.8
2024-03-15 09:00:00,0.0,28.9,17,1.3,26.1,0.0,0,1013.7,988.3,0,16.2,356,30.2,3600.0,14.3,827.0,628.0,199.0,1134.8
2024-03-15 10:00:00,0.0,29.1,17,1.2,25.7,0.0,0,1012.8,987.4,0,15.9,355,29.9,3600.0,14.3,703.0,519.0,184.0,997.0
2024-03-15 11:00:00,201253.8,29.0,16,0.9,24.9,0.0,0,1012.5,987.1,0,14.8,357,28.8,3600.0,14.2,521.0,361.0,160.0,789.8
2024-03-15 12:00:00,200906.5,28.5,18,1.5,24.6,0.0,0,1012.6,987.2,0,13.7,3,25.9,3600.0,14.2,303.0,181.0,122.0,527.3
2024-03-15 13:00:00,200871.5,26.8,22,3.0,23.7,0.0,0,1013.4,987.8,0,10.1,6,19.8,3254.73,14.1,97.0,37.0,60.0,227.4
2024-03-15 14:00:00,0.0,25.1,25,3.4,22.1,0.0,0,1014.0,988.3,0,10.0,13,14.4,0.0,13.6,2.0,0.0,2.0,25.0
2024-03-15 15:00:00,0.0,24.0,26,3.5,20.8,0.0,0,1014.8,988.9,0,11.6,26,15.1,0.0,13.1,0.0,0.0,0.0,0.0
2024-03-15 16:00:00,0.0,23.0,28,3.5,19.8,0.0,0,1015.2,989.3,0,12.1,30,16.6,0.0,12.7,0.0,0.0,0.0,0.0
2024-03-15 17:00:00,0.0,21.9,30,3.7,18.8,0.0,0,1015.5,989.5,2,11.2,48,16.2,0.0,12.3,0.0,0.0,0.0,0.0
2024-03-15 18:00:00,0.0,20.6,34,4.0,17.6,0.0,2,1015.5,989.3,63,10.8,75,14.4,0.0,11.8,0.0,0.0,0.0,0.0
2024-03-15 19:00:00,0.0,19.8,36,4.3,16.8,0.0,3,1015.1,988.9,100,11.2,92,14.8,0.0,11.6,0.0,0.0,0.0,0.0
2024-03-15 20:00:00,0.0,18.9,39,4.5,16.0,0.0,3,1014.7,988.4,100,11.0,109,14.4,0.0,11.3,0.0,0.0,0.0,0.0
2024-03-15 21:00:00,0.0,18.2,41,4.6,15.4,0.0,3,1014.1,987.8,100,10.4,104,14.4,0.0,11.0,0.0,0.0,0.0,0.0
2024-03-15 22:00:00,0.0,17.6,41,4.3,14.7,0.0,3,1013.9,987.5,100,10.8,105,14.4,0.0,10.6,0.0,0.0,0.0,0.0
2024-03-15 23:00:00,0.0,17.6,39,3.3,14.4,0.0,3,1013.9,987.5,100,11.3,112,14.8,0.0,10.2,0.0,0.0,0.0,0.0
2024-03-17 00:00:00,0.0,16.5,33,0.4,12.7,0.0,0,1015.1,988.6,0,12.1,102,15.8,0.0,8.7,0.0,0.0,0.0,0.0
2024-03-17 01:00:00,0.0,16.9,40,3.2,13.3,0.0,0,1016.0,989.5,0,13.5,119,18.4,0.0,9.8,0.0,0.0,0.0,0.0
2024-03-17 02:00:00,0.0,17.1,40,3.4,13.6,0.0,0,1016.8,990.3,0,13.4,126,19.1,0.0,10.0,26.0,6.0,20.0,98.2
2024-03-17 03:00:00,0.0,19.4,35,3.7,16.3,0.0,0,1017.5,991.2,0,11.5,129,19.4,3600.0,11.2,187.0,92.0,95.0,369.4
2024-03-17 04:00:00,0.0,22.9,29,3.7,19.7,0.0,0,1018.0,992.0,0,11.8,128,21.2,3600.0,12.7,409.0,264.0,145.0,655.4
2024-03-17 05:00:00,0.0,26.0,21,2.2,22.6,0.0,0,1017.9,992.1,0,14.3,118,25.9,3600.0,13.5,616.0,440.0,176.0,895.9
2024-03-17 06:00:00,0.0,27.8,15,-1.4,24.7,0.0,0,1017.3,991.7,0,14.1,96,27.0,3600.0,13.0,778.0,581.0,197.0,1074.3
2024-03-17 07:00:00,0.0,28.9,13,-2.7,26.5,0.0,0,1016.6,991.1,0,12.2,88,27.0,3600.0,13.0,874.0,667.0,207.0,1178.6
2024-03-17 08:00:00,0.0,29.9,11,-3.8,27.5,0.0,0,1015.5,990.1,0,11.5,76,25.2,3600.0,13.0,895.0,685.0,210.0,1201.7
2024-03-17 09:00:00,0.0,30.5,10,-5.0,27.8,0.0,0,1014.5,989.2,0,11.0,58,24.5,3600.0,12.9,841.0,637.0,204.0,1142.0
2024-03-17 10:00:00,0.0,30.8,9,-5.4,27.2,0.0,0,1013.7,988.4,0,12.0,44,23.8,3600.0,12.9,715.0,527.0,188.0,1003.5
2024-03-17 11:00:00,0.0,30.7,9,-5.4,26.0,0.0,0,1013.3,988.0,4,12.9,36,23.8,3600.0,12.9,530.0,367.0,163.0,795.9
2024-03-17 12:00:00,0.0,30.3,10,-5.2,25.7,0.0,0,1013.3,988.0,7,12.1,30,23.4,3600.0,12.8,310.0,184.0,126.0,533.1
2024-03-17 13:00:00,199051.19999999998,28.4,14,-1.5,24.9,0.0,0,1014.1,988.6,0,8.2,15,17.6,3322.31,13.2,100.0,38.0,62.0,233.2
2024-03-17 14:00:00,201044.9,26.0,18,-0.1,22.8,0.0,0,1014.6,988.9,0,7.1,15,10.8,0.0,12.7,3.0,0.0,3.0,28.0
2024-03-17 15:00:00,197651.40000000002,25.2,19,-0.2,21.5,0.0,0,1015.1,989.3,0,10.7,14,12.2,0.0,12.4,0.0,0.0,0.0,0.0
2024-03-17 16:00:00,151509.4,24.2,24,2.2,20.4,0.0,0,1015.7,989.8,0,14.5,30,20.2,0.0,12.8,0.0,0.0,0.0,0.0
2024-03-17 17:00:00,87632.9,23.2,27,3.2,19.7,0.0,0,1015.7,989.8,0,13.3,38,19.8,0.0,12.7,0.0,0.0,0.0,0.0
2024-03-17 18:00:00,23283.9,22.1,30,3.9,18.9,0.0,0,1015.4,989.4,0,12.3,50,18.0,0.0,12.5,0.0,0.0,0.0,0.0
2024-03-17 19:00:00,0.0,21.0,33,4.2,18.0,0.0,0,1015.0,988.9,0,11.0,58,15.8,0.0,12.1,0.0,0.0,0.0,0.0
2024-03-17 20:00:00,0.0,20.3,35,4.2,17.0,0.0,0,1014.9,988.7,0,13.0,62,17.3,0.0,11.8,0.0,0.0,0.0,0.0
2024-03-17 21:00:00,0.0,19.1,37,4.1,16.0,0.0,0,1014.2,987.9,0,11.9,90,17.3,0.0,11.2,0.0,0.0,0.0,0.0
2024-03-17 22:00:00,0.0,18.4,38,3.9,15.3,0.0,0,1014.0,987.7,0,11.4,108,15.5,0.0,10.8,0.0,0.0,0.0,0.0
2024-03-17 23:00:00,0.0,17.7,40,3.8,14.7,0.0,0,1013.7,987.3,0,10.8,116,14.8,0.0,10.4,0.0,0.0,0.0,0.0
2024-03-18 00:00:00,0.0,17.1,41,3.6,14.1,0.0,0,1013.8,987.4,0,10.9,124,13.7,0.0,10.1,0.0,0.0,0.0,0.0
2024-03-18 01:00:00,0.0,17.1,45,4.9,13.9,0.0,0,1014.7,988.2,0,13.3,142,18.0,0.0,10.5,0.0,0.0,0.0,0.0
2024-03-18 02:00:00,0.0,17.6,43,5.0,14.5,0.0,0,1015.2,988.8,0,12.9,144,18.4,0.0,10.8,27.0,6.0,21.0,101.2
2024-03-18 03:00:00,0.0,20.6,37,5.2,17.9,0.0,0,1015.8,989.6,0,10.7,147,18.0,3600.0,12.3,186.0,91.0,95.0,375.2
2024-03-18 04:00:00,0.0,24.5,29,5.5,22.0,0.0,0,1016.2,990.4,0,9.8,152,18.4,3600.0,14.1,404.0,260.0,144.0,660.9
2024-03-18 05:00:00,0.0,27.4,25,5.4,25.1,0.0,0,1016.1,990.5,0,10.1,145,20.9,3600.0,15.2,607.0,432.0,175.0,901.0
2024-03-18 06:00:00,0.0,28.9,22,4.9,28.2,0.0,0,1015.5,990.0,0,5.6,130,20.5,3600.0,15.6,765.0,570.0,195.0,1079.0
2024-03-18 07:00:00,4703.6,30.2,17,2.3,30.0,0.0,0,1014.6,989.3,0,3.4,18,16.2,3600.0,15.1,860.0,654.0,206.0,1182.9
2024-03-18 08:00:00,51697.3,31.2,14,0.5,30.2,0.0,0,1013.5,988.3,0,6.8,342,18.7,3600.0,14.8,882.0,674.0,208.0,1205.5
2024-03-18 09:00:00,119890.9,31.8,12,-0.8,29.8,0.0,0,1012.3,987.2,0,9.3,332,21.6,3600.0,14.6,828.0,626.0,202.0,1145.4
2024-03-18 10:00:00,173419.7,32.0,12,-1.2,29.1,0.0,0,1011.5,986.4,0,10.3,331,22.3,3600.0,14.6,704.0,518.0,186.0,1006.7
2024-03-18 11:00:00,200970.30000000002,31.9,12,-1.4,28.2,0.0,0,1011.1,986.0,0,9.6,326,22.0,3600.0,14.5,522.0,360.0,162.0,798.8
2024-03-18 12:00:00,201057.30000000002,31.6,12,-1.3,28.1,0.0,0,1011.0,985.9,0,7.9,321,19.4,3600.0,14.4,305.0,181.0,124.0,536.0
2024-03-18 13:00:00,201117.2,30.5,14,0.4,27.5,0.0,0,1011.3,986.1,0,6.3,329,14.4,3355.6,14.6,100.0,38.0,62.0,236.1
2024-03-18 14:00:00,196347.7,28.0,18,1.4,25.3,0.0,0,1011.9,986.5,0,6.1,332,7.9,0.0,14.0,3.0,0.0,3.0,29.4
2024-03-18 15:00:00,187449.5,26.4,20,1.4,23.4,0.0,0,1012.7,987.1,0,7.4,317,8.6,0.0,13.4,0.0,0.0,0.0,0.0
2024-03-18 16:00:00,139706.9,26.4,19,1.3,23.8,0.0,0,1013.1,987.5,0,5.0,270,8.6,0.0,13.4,0.0,0.0,0.0,0.0
2024-03-18 17:00:00,81268.3,24.6,22,1.3,21.6,0.0,0,1013.2,987.4,0,8.0,207,9.0,0.0,12.6,0.0,0.0,0.0,0.0
2024-03-18 18:00:00,22285.6,24.5,21,0.9,20.7,0.0,0,1012.6,986.8,0,12.3,185,14.4,0.0,12.4,0.0,0.0,0.0,0.0
2024-03-18 19:00:00,0.0,22.6,25,1.3,19.0,0.0,0,1012.1,986.2,0,11.3,173,15.8,0.0,11.8,0.0,0.0,0.0,0.0
2024-03-18 20:00:00,0.0,20.9,27,1.3,17.5,0.0,0,1011.7,985.7,0,10.5,139,14.0,0.0,11.0,0.0,0.0,0.0,0.0
2024-03-18 21:00:00,0.0,20.4,28,1.1,16.7,0.0,0,1011.0,984.9,0,12.2,133,15.5,0.0,10.8,0.0,0.0,0.0,0.0
2024-03-18 22:00:00,0.0,19.7,29,1.3,16.0,0.0,0,1011.0,984.9,0,12.4,163,16.6,0.0,10.5,0.0,0.0,0.0,0.0
2024-03-18 23:00:00,0.0,19.4,31,1.7,15.7,0.0,0,1011.1,984.9,0,12.8,164,17.6,0.0,10.5,0.0,0.0,0.0,0.0
2024-03-19 00:00:00,0.0,18.4,32,1.6,14.9,0.0,0,1011.6,985.3,1,11.6,210,16.9,0.0,10.0,0.0,0.0,0.0,0.0
2024-03-19 01:00:00,0.0,17.9,36,2.4,14.6,0.0,0,1012.8,986.5,1,10.9,224,16.6,0.0,10.0,0.0,0.0,0.0,0.0
2024-03-19 02:00:00,0.0,18.4,36,3.1,15.0,0.0,0,1013.2,986.9,3,12.5,168,17.3,0.0,10.5,27.0,6.0,21.0,104.2
2024-03-19 03:00:00,0.0,21.5,30,3.3,18.0,0.0,0,1013.9,987.9,15,13.6,158,20.9,3600.0,12.0,186.0,91.0,95.0,381.0
2024-03-19 04:00:00,0.0,25.2,25,3.8,22.0,0.0,0,1014.4,988.7,8,12.3,159,22.3,3600.0,13.8,387.0,234.0,153.0,666.4
2024-03-19 05:00:00,0.0,28.9,19,2.9,25.5,0.0,0,1014.4,989.0,0,14.1,176,25.2,3600.0,14.9,592.0,407.0,185.0,906.1
2024-03-19 06:00:00,0.0,31.3,15,1.5,28.6,0.0,0,1013.7,988.5,0,13.7,198,26.6,3600.0,15.2,761.0,566.0,195.0,1083.7
2024-03-19 07:00:00,0.0,32.4,13,0.9,31.1,0.0,0,1012.8,987.7,1,8.0,216,25.9,3600.0,15.4,855.0,649.0,206.0,1187.1
2024-03-19 08:00:00,0.0,33.1,13,0.8,32.5,0.0,1,1011.8,986.8,27,4.7,238,19.8,3600.0,15.6,875.0,667.0,208.0,1209.3
2024-03-19 09:00:00,0.0,33.5,12,0.7,32.3,0.0,1,1010.9,985.9,23,4.8,257,16.6,3600.0,15.7,789.0,550.0,239.0,1148.9
2024-03-19 10:00:00,0.0,33.7,12,0.4,31.8,0.0,0,1010.0,985.1,17,4.7,293,16.2,3600.0,15.7,668.0,451.0,217.0,1009.8
2024-03-19 11:00:00,0.0,33.8,12,0.4,30.4,0.0,0,1009.7,984.8,4,9.2,339,18.4,3600.0,15.7,482.0,305.0,177.0,801.7
2024-03-19 12:00:00,0.0,33.3,12,0.2,29.1,0.0,0,1010.1,985.1,0,14.8,356,23.0,3600.0,15.5,299.0,171.0,128.0,538.8
2024-03-19 13:00:00,0.0,31.8,13,-0.4,27.7,0.0,0,1010.7,985.6,0,13.4,27,22.0,3388.58,14.8,101.0,39.0,62.0,238.9
2024-03-19 14:00:00,0.0,29.9,14,-0.2,25.9,0.0,0,1011.5,986.2,0,13.3,38,18.7,0.0,14.2,3.0,0.0,3.0,30.9
2024-03-19 15:00:00,0.0,28.8,16,0.7,24.1,0.0,0,1012.6,987.2,0,18.6,36,25.2,0.0,14.0,0.0,0.0,0.0,0.0
2024-03-19 16:00:00,0.0,27.6,18,0.8,22.5,0.0,0,1013.5,988.0,0,21.4,45,30.6,0.0,13.6,0.0,0.0,0.0,0.0
2024-03-19 17:00:00,0.0,26.1,21,2.1,21.6,0.0,0,1013.8,988.2,0,19.1,68,30.6,0.0,13.5,0.0,0.0,0.0,0.0
2024-03-19 18:00:00,0.0,24.8,23,2.2,20.6,0.0,0,1013.9,988.1,0,16.5,79,26.6,0.0,13.0,0.0,0.0,0.0,0.0
2024-03-19 19:00:00,0.0,23.6,24,2.1,19.8,0.0,0,1013.7,987.8,0,14.0,89,23.0,0.0,12.5,0.0,0.0,0.0,0.0
2024-03-19 20:00:00,0.0,22.4,26,2.1,18.9,0.0,0,1013.7,987.7,0,12.2,104,19.4,0.0,12.0,0.0,0.0,0.0,0.0
2024-03-19 21:00:00,0.0,21.3,28,2.2,17.9,0.0,0,1013.5,987.4,0,11.2,105,16.2,0.0,11.5,0.0,0.0,0.0,0.0
2024-03-19 22:00:00,0.0,20.5,30,2.2,17.0,0.0,0,1013.2,987.1,0,12.0,111,15.8,0.0,11.2,0.0,0.0,0.0,0.0
2024-03-19 23:00:00,0.0,19.6,32,2.3,16.3,0.0,0,1013.1,986.9,0,11.1,119,15.8,0.0,10.8,0.0,0.0,0.0,0.0
2024-03-20 00:00:00,0.0,18.9,33,2.4,15.6,0.0,0,1013.4,987.1,0,11.0,128,14.0,0.0,10.5,0.0,0.0,0.0,0.0
2024-03-20 01:00:00,0.0,18.6,41,5.1,15.8,0.0,0,1014.3,988.0,0,10.8,127,15.1,0.0,11.3,0.0,0.0,0.0,0.0
2024-03-20 02:00:00,0.0,19.1,40,5.3,16.4,0.0,0,1015.2,988.9,0,10.3,119,14.0,0.0,11.7,30.0,7.0,23.0,107.2
2024-03-20 03:00:00,0.0,22.0,35,5.7,19.1,0.0,0,1015.7,989.7,0,12.8,106,19.1,3600.0,13.1,196.0,97.0,99.0,386.8
2024-03-20 04:00:00,0.0,25.7,29,6.4,22.4,0.0,0,1016.0,990.3,0,17.0,103,27.0,3600.0,15.0,418.0,270.0,148.0,671.9
2024-03-20 05:00:00,0.0,28.6,24,6.0,25.7,0.0,0,1016.1,990.6,0,16.0,104,29.2,3600.0,16.0,626.0,446.0,180.0,911.2
2024-03-20 06:00:00,0.0,30.2,18,3.1,28.1,0.0,0,1015.4,990.1,0,12.6,85,27.7,3600.0,15.4,783.0,583.0,200.0,1088.3
2024-03-20 07:00:00,0.0,31.1,16,2.0,29.9,0.0,0,1014.4,989.2,0,9.0,74,25.2,3600.0,15.3,878.0,667.0,211.0,1191.3
2024-03-20 08:00:00,0.0,32.0,13,0.6,30.7,0.0,0,1013.1,988.0,0,8.9,63,21.6,3600.0,15.2,899.0,686.0,213.0,1213.1
2024-03-20 09:00:00,0.0,32.5,12,-0.5,30.9,0.0,0,1012.2,987.1,0,7.9,51,21.2,3600.0,15.0,845.0,639.0,206.0,1152.2
2024-03-20 10:00:00,0.0,32.7,11,-1.3,30.3,0.0,2,1011.5,986.5,51,7.9,39,19.8,3600.0,14.8,720.0,529.0,191.0,1012.9
2024-03-20 11:00:00,0.0,32.7,11,-2.0,29.2,0.0,3,1011.3,986.3,100,7.4,29,19.1,3600.0,14.6,535.0,367.0,168.0,804.6
2024-03-20 12:00:00,0.0,32.3,11,-2.2,28.9,0.0,3,1011.1,986.0,100,6.5,56,16.9,3600.0,14.4,307.0,166.0,141.0,541.5
2024-03-20 13:00:00,0.0,30.5,15,1.3,28.3,0.0,3,1011.4,986.2,100,2.5,360,9.4,1600.42,14.9,97.0,21.0,76.0,241.7
2024-03-20 14:00:00,0.0,30.3,13,-1.7,27.7,0.0,3,1011.9,986.7,100,2.1,301,3.2,0.0,13.8,3.0,0.0,3.0,32.3
2024-03-20 15:00:00,0.0,30.0,13,-1.5,27.3,0.0,3,1012.6,987.3,99,2.9,210,2.9,0.0,13.8,0.0,0.0,0.0,0.0
2024-03-20 16:00:00,0.0,27.2,17,-0.4,24.1,0.0,3,1013.1,987.6,100,6.3,149,6.5,0.0,13.1,0.0,0.0,0.0,0.0
2024-03-20 17:00:00,0.0,26.9,16,-0.7,23.2,0.0,3,1013.2,987.6,100,9.9,161,11.5,0.0,12.9,0.0,0.0,0.0,0.0
2024-03-20 18:00:00,0.0,26.6,17,-0.8,22.9,0.0,3,1012.6,987.0,100,10.2,141,14.0,0.0,12.7,0.0,0.0,0.0,0.0
2024-03-20 19:00:00,0.0,25.3,19,0.2,22.3,0.0,2,1012.5,986.8,74,5.9,137,13.0,0.0,12.5,0.0,0.0,0.0,0.0
2024-03-20 20:00:00,0.0,24.1,21,0.2,21.2,0.0,3,1012.0,986.2,100,6.2,144,6.8,0.0,12.1,0.0,0.0,0.0,0.0
2024-03-20 21:00:00,0.0,23.7,21,0.0,20.3,0.0,0,1011.8,986.0,14,9.0,157,11.2,0.0,11.8,0.0,0.0,0.0,0.0
